연번,시도,시군구,위도,경도,섬이름,섬코드,육지b연결유무,여객선 유도선 운항여부,접안시설 보유,개발대상섬,성장촉진지역,특수상황지역,인구감소지역,먼섬특별법,2023년 총인구,증감률,증감량,2024년 총인구,2024년 세대,2024년 남자인구,2024년 여자인구,해안선 데이터 기준 면적(제곱키로미터),해안선길이(키로미터),지적도 기준 면적(제곱키로미터),읍면동사무소_본청,읍면동사무소 출장소 행정지원센터,경찰서,파출소,지구대,치안센터,해양경찰서,해경파출소,해경출장소,소방서,119안전센터,119지역대,우체국,NH농협은행,지역농축협,하나로마트,SH수협은행,수협 회원 조합,종합병원 시설 수,종합병원 병상 수,종합병원 의사 수,병원 시설 수,병원 병상 수,병원 의사 수,요양병원 시설 수,요양병원 병상 수,요양병원 의사 수,치과병원 시설 수,치과병원 병상 수,치과병원 의사 수,정신병원 시설 수,정신병원 병상 수,정신병원 의사 수,한방병원 시설 수,한방병원 병상 수,한방병원 의사 수,의원 시설 수,의원 병상 수,의원 의사 수,치과의원 시설 수,치과의원 병상 수,치과의원 의사 수,한의원 시설 수,한의원 병상 수,한의원 의사 수,보건소 시설 수,보건소 병상 수,보건소 의사 수,보건의료원 시설 수,보건의료원 병상 수,보건의료원 의사 수,보건지소 시설 수,보건지소 병상 수,보건지소 의사 수,보건진료소 시설 수,보건진료소 병상 수,보건진료소 의사 수,약국,어린이집 시설,어린이집 정원,어린이집 유아,어린이집 교직원,유치원 시설,유치원 학급,유치원 정원,유치원 유아,유치원 교직원,초등학교 시설,초등학교 학급,초등학교 학생,초등학교 교직원,중학교 시설,중학교 학급,중학교 학생,중학교 교직원,고등학교 시설,고등학교 학급,고등학교 학생,고등학교 교직원,초등학교 총 폐교,초등학교 매각폐교,초등학교 보유폐교,중학교 총 폐교,중학교 매각폐교,중학교 보유폐교,고등학교 총 폐교,고등학교 매각폐교,고등학교 보유폐교,상수도,지하수(관정),해수담수화시설,소규모급수시설,운반급수,빗물 저장,생수 배달,생활용수 기타,송전,디젤발전,태양광발전,풍력발전,전력공급 기타,acc_health_2020_mean,acc_health_2020_min,acc_health_2020_max,acc_health_2021_mean,acc_health_2021_min,acc_health_2021_max,acc_health_2022_mean,acc_health_2022_min,acc_health_2022_max,acc_health_2023_mean,acc_health_2023_min,acc_health_2023_max,acc_emergency_2020_mean,acc_emergency_2020_min,acc_emergency_2020_max,acc_emergency_2021_mean,acc_emergency_2021_min,acc_emergency_2021_max,acc_emergency_2022_mean,acc_emergency_2022_min,acc_emergency_2022_max,acc_emergency_2023_mean,acc_emergency_2023_min,acc_emergency_2023_max,acc_clinic_2020_mean,acc_clinic_2020_min,acc_clinic_2020_max,acc_clinic_2021_mean,acc_clinic_2021_min,acc_clinic_2021_max,acc_clinic_2022_mean,acc_clinic_2022_min,acc_clinic_2022_max,acc_clinic_2023_mean,acc_clinic_2023_min,acc_clinic_2023_max,grid_count,ferry_time_actual,최단소요_min,최단소요_max,총운항편수_편도,경유항로수,ferry_available,access_allnull,has_emergency_onisland,has_clinic_onisland,dist_main_km,sea_leg_min,sea_leg_source,land_leg_emergency_km,land_leg_clinic_km,land_leg_emergency_min,land_leg_clinic_min,Y_time_emergency,Y_time_clinic
221,전라남도,신안군,34.88749017,126.0455192,자은도,469101025,연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,2240,▲1.2%,27,2267,1282,1216,1051,52.6247,80.0183,52.1384,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,17,6,4,1,7,38,12,1,3,23,9,0,0,0,0,3,3,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,4.893589393341317,0.180773587,10.76679109,4.654778443113772,0.173,9.852,4.654778443113772,0.173,9.852,4.584413173652695,0.114,9.786,46.37013246233533,40.71802026,54.39164327,43.88364071856287,37.798,51.029,43.88004790419161,37.798,51.029,43.85359880239521,37.771,50.941,4.818577425149701,0.2567,10.44557,4.642676646706587,0.355,9.72,4.642676646706587,0.355,9.72,4.5576706586826345,0.286,9.5,167,15.0,15.0,15.0,8.0,1.0,1,0,0,1,2.55429940753255,0.0,connected_0,44.609,3.169,66.91350000000001,4.7535,66.91350000000001,4.7535
222,전라남도,신안군,34.74695234,125.9150713,비금도,469101026,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,3391,▲2.5%,85,3476,1848,1869,1607,46.9174,77.9951,45.8948,1,0,0,1,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,0,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,3,0,0,0,1,1,51,9,5,2,2,34,22,8,2,13,73,24,1,7,88,17,0,0,0,0,2,2,0,0,0,0,1,0,1,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,250.0,250.0,250.0,4.0,1.0,1,1,1,1,11.582544283095585,23.16508856619117,dist_based,40.313,16.585,60.4695,24.8775,10.0,10.0
223,전라남도,신안군,34.73523752,126.0209095,수치도,469101027,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,131,▲3.1%,4,135,73,78,57,2.5522,10.4647,2.5298,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,150.0,150.0,150.0,4.0,2.0,1,1,0,1,7.882090484796952,15.764180969593903,dist_based,47.353,5.177,71.02950000000001,7.765499999999999,86.79368096959392,10.0
224,전라남도,신안군,34.7595226,126.022726,상수치도,469101028,미연결,운항(연도된 섬에 여객선 운항),미보유,해당,해당,해당 없음,해당,해당 없음,4,▲25.0%,1,5,4,4,1,0.9548,6.7394,0.9247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,6.116922845861623,12.233845691723246,dist_based,39.705,15.977,59.5575,23.9655,71.79134569172325,36.19934569172325
225,전라남도,신안군,34.69478616,125.9605733,도초도,469101029,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,2408,▼1.5%,-36,2372,1400,1254,1118,43.3988,54.8078,42.8687,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,1,20,15,7,1,2,36,12,6,1,7,62,12,0,0,0,0,1,10,160,26,3,3,0,1,0,1,0,0,0,○,○,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,150.0,150.0,150.0,10.0,4.0,1,1,0,1,14.666273617358383,29.332547234716767,dist_based,47.353,5.177,71.02950000000001,7.765499999999999,100.36204723471678,10.0
226,전라남도,신안군,34.61140414,125.8378524,우이도,469101030,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,162,▼3.1%,-5,157,98,82,75,9.6457,37.0794,9.8393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,300.0,300.0,300.0,4.0,1.0,1,1,0,1,28.44519305674851,56.89038611349702,dist_based,47.492,5.316,71.238,7.973999999999999,128.12838611349702,10.0
227,전라남도,신안군,34.60658914,125.8835001,동소우이도,469101031,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,19,▼5.3%,-1,18,13,12,6,0.742,9.6819,0.4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,○,X,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,300.0,300.0,300.0,2.0,1.0,1,1,0,0,25.06625595028673,50.13251190057347,dist_based,47.492,5.316,71.238,7.973999999999999,121.37051190057346,58.10651190057346
228,전라남도,신안군,34.60795901,125.8702493,서소우이도,469101032,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,41,▲9.8%,4,45,30,32,13,0.2787,3.6086,0.2564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,○,X,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,300.0,300.0,300.0,2.0,1.0,1,1,0,0,25.99390093161325,51.98780186322651,dist_based,47.492,5.316,71.238,7.973999999999999,123.22580186322652,59.9618018632265
229,전라남도,신안군,34.66577864,125.4169088,대흑산도,469101033,미연결,운항,보유,해당,해당,해당 없음,해당,해당,1719,▼1.6%,-28,1691,1139,991,700,22.9734,67.3833,21.1619,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,1,1,20,7,4,1,1,17,4,4,1,6,17,11,1,3,17,9,0,0,0,0,2,2,0,0,0,0,0,0,0,○,○,○,X,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,210.0,210.0,210.0,6.0,2.0,1,1,0,1,55.68308752613193,111.36617505226386,dist_based,49.072,10.256,73.608,15.384,184.97417505226383,10.0
230,전라남도,신안군,34.6748178,125.3697886,장도,469101034,미연결,운항,보유,해당,해당,해당 없음,해당,해당,80,▼7.5%,-6,74,41,38,36,1.4971,7.9174,1.3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,○,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,147.0,147.0,147.0,2.0,1.0,1,1,0,1,59.26898043672297,118.53796087344594,dist_based,49.072,10.256,73.608,15.384,192.14596087344597,10.0
231,전라남도,신안군,34.64795496,125.466953,영산도,469101035,미연결,운항,보유,해당,해당,해당 없음,해당,해당,50,▼8.0%,-4,46,35,28,18,1.9458,15.9425,1.7445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,0,1,0,1,52.47731359906367,104.95462719812734,dist_based,49.072,10.256,73.608,15.384,178.56262719812736,10.0
232,전라남도,신안군,34.7253485,125.4567807,대둔도,469101036,미연결,운항,보유,해당,해당,해당 없음,해당,해당,279,▼0.7%,-2,277,185,168,109,2.4648,23.4682,2.1024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,0,1,0,1,49.24146007778262,98.48292015556524,dist_based,49.072,10.256,73.608,15.384,172.09092015556524,10.0
233,전라남도,신안군,34.69164981,125.1980795,홍도,469101037,미연결,운항,보유,해당,해당,해당 없음,해당,해당,439,▼0.9%,-4,435,262,251,184,5.8839,37.8267,6.2586,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,250.0,250.0,250.0,4.0,1.0,1,1,0,1,73.55163952062816,147.10327904125631,dist_based,49.072,10.256,73.608,15.384,220.71127904125632,10.0
234,전라남도,신안군,34.44218339,125.2881903,상태도,469101038,미연결,운항,보유,해당,해당,해당 없음,해당,해당,69,▲11.6%,8,77,47,42,35,1.2719,13.1772,0.9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,250.0,250.0,250.0,4.0,1.0,1,1,0,0,75.46013126059464,150.92026252118927,dist_based,23.714,7.907,35.571,11.8605,186.49126252118927,162.78076252118927
235,전라남도,신안군,34.42520982,125.2833553,중태도,469101039,미연결,운항,보유,해당,해당,해당 없음,해당,해당,11,▲9.1%,1,12,7,5,7,0.6984,9.1654,0.5504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,○,○,X,○,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,250.0,250.0,250.0,4.0,1.0,1,1,0,0,75.92763565298215,151.8552713059643,dist_based,23.714,7.907,35.571,11.8605,187.4262713059643,163.7157713059643
236,전라남도,신안군,34.38742498,125.3048296,하태도,469101040,미연결,운항,보유,해당,해당,해당 없음,해당,해당,116,▼4.3%,-5,111,77,68,43,2.0113,23.4616,1.3929,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,250.0,250.0,250.0,4.0,1.0,1,1,0,1,74.21552443708117,148.43104887416234,dist_based,23.714,7.907,35.571,11.8605,184.00204887416237,10.0
237,전라남도,신안군,34.07141656,125.1146523,가거도,469101041,미연결,운항,보유,해당,해당,해당 없음,해당,해당,386,▼8.5%,-33,353,276,231,122,10.5851,37.7772,9.6579,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,1,17,3,4,1,2,4,4,1,1,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,250.0,250.0,250.0,4.0,1.0,1,1,0,1,100.43181324670948,200.86362649341896,dist_based,23.714,7.907,35.571,11.8605,236.43462649341896,10.0
238,전라남도,신안군,34.21060736,125.4691487,만재도,469101042,미연결,운항,보유,해당,해당,해당 없음,해당,해당,70,▼1.4%,-1,69,44,36,33,0.7805,13.3899,0.5918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,X,○,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,250.0,250.0,250.0,4.0,1.0,1,1,0,1,64.18238335815188,128.36476671630376,dist_based,23.714,7.907,35.571,11.8605,163.93576671630376,10.0
239,전라남도,신안군,34.73452301,125.4441351,다물도,469101043,미연결,운항,보유,해당,해당,해당 없음,해당,해당,194,▼3.6%,-7,187,117,107,80,0.7515,8.7118,0.6243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,○,○,○,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,250.0,250.0,250.0,4.0,1.0,1,1,0,1,50.48689518162676,100.97379036325351,dist_based,49.072,10.256,73.608,15.384,174.5817903632535,10.0
240,전라남도,신안군,34.59014844,126.0374922,하의도,469101044,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,1302,▼1.4%,-18,1284,796,691,593,21.7969,40.3364,21.4308,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,0,0,1,20,5,4,1,1,17,3,4,1,6,29,12,1,3,19,9,1,3,19,11,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,0,1,0,1,15.501656999098165,31.00331399819633,dist_based,47.492,5.316,71.238,7.973999999999999,102.24131399819632,10.0
241,전라남도,신안군,34.64044062,126.0109736,개도,469101045,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,8,0.00%,0,8,6,5,3,0.7985,6.4781,0.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,255.0,255.0,255.0,2.0,1.0,1,1,0,0,13.21389407594165,26.4277881518833,dist_based,47.492,5.316,71.238,7.973999999999999,97.6657881518833,34.401788151883295
242,전라남도,신안군,34.65472691,126.0468815,장병도,469101046,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,63,0.00%,0,63,37,38,25,1.0361,7.9099,1.1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,80.0,80.0,80.0,10.0,2.0,1,1,0,0,9.702793425122405,19.40558685024481,dist_based,47.492,5.316,71.238,7.973999999999999,90.64358685024482,27.37958685024481
243,전라남도,신안군,34.67039173,126.0361096,문병도,469101047,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,14,▼7.1%,-1,13,9,9,4,0.1586,2.1986,0.1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,○,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,255.0,255.0,255.0,2.0,1.0,1,1,0,0,9.378614163685238,18.75722832737048,dist_based,47.492,5.316,71.238,7.973999999999999,89.99522832737048,26.73122832737048
244,전라남도,신안군,34.6177523,126.0041167,능산도,469101048,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,41,0.00%,0,41,25,20,21,2.9006,15.7021,2.8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,44.0,44.0,44.0,6.0,2.0,1,1,0,1,15.649444896661349,31.298889793322694,dist_based,47.492,5.316,71.238,7.973999999999999,102.5368897933227,10.0
245,전라남도,신안군,34.63626038,125.9627832,대야도,469101049,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,40,0.00%,0,40,26,26,14,4.1041,15.1909,3.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,X,○,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,44.0,44.0,44.0,6.0,2.0,1,1,0,0,17.24746444139344,34.49492888278688,dist_based,47.492,5.316,71.238,7.973999999999999,105.73292888278688,42.46892888278688
246,전라남도,신안군,34.59600703,125.9639186,신도,469101050,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,43,▼4.7%,-2,41,31,23,18,1.7103,16.1648,1.4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,X,○,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,255.0,255.0,255.0,2.0,1.0,1,1,0,0,19.53509530084516,39.07019060169032,dist_based,47.492,5.316,71.238,7.973999999999999,110.30819060169031,47.04419060169032
247,전라남도,신안군,34.6017189,126.0030228,장재도,469101051,미연결,미운항,보유,해당,해당,해당 없음,해당,해당 없음,16,▼6.3%,-1,15,6,9,6,0.5036,5.2401,0.5003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,○,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,1,0,0,16.784813103245316,33.56962620649063,dist_based,47.492,5.316,71.238,7.973999999999999,104.80762620649062,41.54362620649063
248,전라남도,신안군,34.68369551,126.071995,옥도,469101052,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,105,▲1.0%,1,106,57,58,48,1.4136,7.233,1.4009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,X,X,X,○,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,80.0,80.0,80.0,12.0,3.0,1,1,0,1,6.124875247065622,12.249750494131243,dist_based,47.492,5.316,71.238,7.973999999999999,83.48775049413125,10.0
249,전라남도,신안군,34.55200666,126.0685438,상하태도,469101053,미연결,운항,보유,해당,해당,해당 없음,해당,해당 없음,1404,▲0.3%,4,1408,744,761,647,31.8765,72.7983,31.4693,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,1,20,3,4,1,1,17,6,4,1,6,38,11,1,3,21,10,0,0,0,0,3,3,0,0,0,0,0,0,0,○,X,X,X,X,X,X,X,○,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,0,1,0,1,15.533149769596784,31.066299539193565,dist_based,23.714,7.907,35.571,11.8605,66.63729953919358,10.0
